,Unnamed: 0,Unnamed: 0.1,Timestamp,Occupied,FanStatus,DATemp,RATemp,OATemp,OATempWeb,CoolCmd1,CoolCmd2,HeatCmd1,HeatCmd2,EconMode,StdEconStpt,ActClgStpt,ActHtgStpt,VentMode,Timedata,SpaceTemp
3500,411080,294366,7/13/2016 11:20,1,1,57.24,72.59,80.49,79,1,0,0,0,0,55,71,68,0,1468434000,71.67
3501,411081,300138,7/13/2016 11:21,1,1,59.1,72.76,81.0,79,1,0,0,0,0,55,71,68,0,1468434060,71.61
3502,411082,300139,7/13/2016 11:22,1,1,59.5,72.77,81.44,79,1,0,0,0,0,55,71,68,0,1468434120,71.55
3503,411083,300140,7/13/2016 11:23,1,1,59.71,72.85,81.8,79,1,0,0,0,0,55,71,68,0,1468434180,71.5
3504,411084,298240,7/13/2016 11:24,1,1,63.44,72.91,82.05,79,0,0,0,0,0,55,71,68,1,1468434240,71.44
3505,411085,298167,7/13/2016 11:25,1,1,66.2,73.23,82.38,79,0,0,0,0,0,55,71,68,1,1468434300,71.41
3506,411086,293312,7/13/2016 11:26,1,1,66.4,73.52,82.55,79,0,0,0,0,0,55,71,68,1,1468434360,71.44
3507,411087,312138,7/13/2016 11:27,1,1,66.49,73.91,82.81,79,0,0,0,0,0,55,71,68,1,1468434420,71.44
3508,411088,310402,7/13/2016 11:28,1,1,66.93,74.19,83.0,79,0,0,0,0,0,55,71,68,1,1468434480,71.45
3509,411089,310403,7/13/2016 11:29,1,1,67.54,74.39,83.12,79,0,0,0,0,0,55,71,68,1,1468434540,71.47
3510,411090,310404,7/13/2016 11:30,1,1,68.05,74.66,83.2,79,0,0,0,0,0,55,71,68,1,1468434600,71.5
3511,411091,310405,7/13/2016 11:31,1,1,68.78,74.94,83.47,79,0,0,0,0,0,55,71,68,1,1468434660,71.52
3512,411092,310406,7/13/2016 11:32,1,1,69.41,75.11,83.56,79,0,0,0,0,0,55,71,68,1,1468434720,71.57
3513,411093,310407,7/13/2016 11:33,1,1,70.09,75.19,83.82,79,0,0,0,0,0,55,71,68,1,1468434780,71.61
3514,411094,310408,7/13/2016 11:34,1,1,70.77,75.41,83.97,79,0,0,0,0,0,55,71,68,1,1468434840,71.65
3515,411095,310409,7/13/2016 11:35,1,1,71.34,75.58,84.23,79,0,0,0,0,0,55,71,68,1,1468434900,71.69
3516,411096,310410,7/13/2016 11:36,1,1,71.84,75.67,84.5,79,0,0,0,0,0,55,71,68,1,1468434960,71.73
3517,411097,310411,7/13/2016 11:37,1,1,72.32,75.77,84.81,79,0,0,0,0,0,55,71,68,1,1468435020,71.78
3518,411098,293510,7/13/2016 11:38,1,1,72.9,75.93,85.46,79,1,0,0,0,0,55,71,68,0,1468435080,71.83
3519,411099,294367,7/13/2016 11:39,1,1,67.33,75.72,86.19,79,1,0,0,0,0,55,71,68,0,1468435140,71.89
3520,411100,300141,7/13/2016 11:40,1,1,63.18,75.35,87.22,79,1,0,0,0,0,55,71,68,0,1468435200,71.92
3521,411101,300142,7/13/2016 11:41,1,1,62.5,75.04,88.38,79,1,0,0,0,0,55,71,68,0,1468435260,71.91
3522,411102,300143,7/13/2016 11:42,1,1,62.05,74.65,89.54,79,1,0,0,0,0,55,71,68,0,1468435320,71.9
3523,411103,300144,7/13/2016 11:43,1,1,61.79,74.46,90.45,79,1,0,0,0,0,55,71,68,0,1468435380,71.87
3524,411104,300145,7/13/2016 11:44,1,1,61.59,74.3,91.09,79,1,0,0,0,0,55,71,68,0,1468435440,71.83
3525,411105,300146,7/13/2016 11:45,1,1,61.38,74.14,91.81,79,1,0,0,0,0,55,71,68,0,1468435500,71.78
3526,411106,300147,7/13/2016 11:46,1,1,61.3,73.98,92.47,79,1,0,0,0,0,55,71,68,0,1468435560,71.73
3527,411107,300148,7/13/2016 11:47,1,1,61.2,73.89,92.99,79,1,0,0,0,0,55,71,68,0,1468435620,71.67
3528,411108,300149,7/13/2016 11:48,1,1,61.07,73.79,93.44,79,1,0,0,0,0,55,71,68,0,1468435680,71.62
3529,411109,300150,7/13/2016 11:49,1,1,60.96,73.62,93.56,79,1,0,0,0,0,55,71,68,0,1468435740,71.55
3530,411110,298514,7/13/2016 11:50,1,1,60.84,73.57,93.9,79,0,0,0,0,0,55,71,68,1,1468435800,71.48
3531,411111,298241,7/13/2016 11:51,1,1,66.14,73.73,94.25,79,0,0,0,0,0,55,71,68,1,1468435860,71.44
3532,411112,297948,7/13/2016 11:52,1,1,68.59,73.85,94.5,79,0,0,0,0,0,55,71,68,1,1468435920,71.42
3533,411113,290594,7/13/2016 11:53,1,1,68.74,74.22,95.04,79,0,0,0,0,0,55,71,68,1,1468435980,71.43
3534,411114,310412,7/13/2016 11:54,1,1,69.66,74.51,95.72,79,0,0,0,0,0,55,71,68,1,1468436040,71.44
3535,411115,310413,7/13/2016 11:55,1,1,70.68,74.91,96.42,79,0,0,0,0,0,55,71,68,1,1468436100,71.44
3536,411116,310414,7/13/2016 11:56,1,1,71.68,75.22,97.11,79,0,0,0,0,0,55,71,68,1,1468436160,71.45
3537,411117,310415,7/13/2016 11:57,1,1,72.43,75.37,97.59,79,0,0,0,0,0,55,71,68,1,1468436220,71.47
3538,411118,310416,7/13/2016 11:58,1,1,73.11,75.52,97.52,79,0,0,0,0,0,55,71,68,1,1468436280,71.5
3539,411119,310417,7/13/2016 11:59,1,1,73.63,75.69,97.59,79,0,0,0,0,0,55,71,68,1,1468436340,71.53
3540,411120,310418,7/13/2016 12:00,1,1,74.14,75.91,97.56,79,0,0,0,0,0,55,71,68,1,1468436400,71.58
3541,411121,310419,7/13/2016 12:01,1,1,74.48,75.97,98.03,79,0,0,0,0,0,55,71,68,1,1468436460,71.61
3542,411122,310662,7/13/2016 12:02,1,1,74.8,76.21,98.38,79,0,0,0,0,0,55,71,68,1,1468436520,71.65
3543,411123,310420,7/13/2016 12:03,1,1,75.09,76.37,98.38,79,0,0,0,0,0,55,71,68,1,1468436580,71.7
3544,411124,310421,7/13/2016 12:04,1,1,75.36,76.48,98.44,79,0,0,0,0,0,55,71,68,1,1468436640,71.76
3545,411125,310653,7/13/2016 12:05,1,1,75.6,76.43,97.19,79,1,0,0,0,0,55,71,68,1,1468436700,71.82
3546,411126,293176,7/13/2016 12:06,1,1,72.85,76.39,96.38,79,1,0,0,0,0,55,71,68,0,1468436760,71.88
3547,411127,300151,7/13/2016 12:07,1,1,64.17,75.99,95.11,79,1,0,0,0,0,55,71,68,0,1468436820,71.94
3548,411128,300152,7/13/2016 12:08,1,1,62.76,75.47,94.04,79,1,0,0,0,0,55,71,68,0,1468436880,71.97
3549,411129,300153,7/13/2016 12:09,1,1,62.27,75.09,92.88,79,1,0,0,0,0,55,71,68,0,1468436940,71.98
3550,411130,300154,7/13/2016 12:10,1,1,61.95,74.84,91.9,79,1,0,0,0,0,55,71,68,0,1468437000,71.97
3551,411131,300155,7/13/2016 12:11,1,1,61.59,74.55,91.03,79,1,0,0,0,0,55,71,68,0,1468437060,71.92
3552,411132,300156,7/13/2016 12:12,1,1,61.51,74.3,90.28,79,1,0,0,0,0,55,71,68,0,1468437120,71.88
3553,411133,300157,7/13/2016 12:13,1,1,61.42,74.23,89.58,79,1,0,0,0,0,55,71,68,0,1468437180,71.84
3554,411134,300158,7/13/2016 12:14,1,1,61.28,74.03,88.86,79,1,0,0,0,0,55,71,68,0,1468437240,71.77
3555,411135,300159,7/13/2016 12:15,1,1,61.22,73.98,88.32,79,1,0,0,0,0,55,71,68,0,1468437300,71.72
3556,411136,300160,7/13/2016 12:16,1,1,61.14,73.85,87.84,79,1,0,0,0,0,55,71,68,0,1468437360,71.66
3557,411137,300161,7/13/2016 12:17,1,1,61.08,73.72,87.42,79,1,0,0,0,0,55,71,68,0,1468437420,71.58
3558,411138,300162,7/13/2016 12:18,1,1,61.11,73.69,87.06,79,1,0,0,0,0,55,71,68,0,1468437480,71.52
3559,411139,298515,7/13/2016 12:19,1,1,61.07,73.68,86.84,79,0,0,0,0,0,55,71,68,1,1468437540,71.48
3560,411140,297949,7/13/2016 12:20,1,1,66.05,73.72,86.5,79,0,0,0,0,0,55,71,68,1,1468437600,71.43
3561,411141,297950,7/13/2016 12:21,1,1,69.11,74.03,86.35,79,0,0,0,0,0,55,71,68,1,1468437660,71.42
3562,411142,293313,7/13/2016 12:22,1,1,69.52,74.33,86.21,79,0,0,0,0,0,55,71,68,1,1468437720,71.44
3563,411143,310422,7/13/2016 12:23,1,1,70.23,74.69,85.94,79,0,0,0,0,0,55,71,68,1,1468437780,71.44
3564,411144,310423,7/13/2016 12:24,1,1,71.38,74.9,85.88,79,0,0,0,0,0,55,71,68,1,1468437840,71.46
3565,411145,310663,7/13/2016 12:25,1,1,72.41,75.14,85.74,79,0,0,0,0,0,55,71,68,1,1468437900,71.49
3566,411146,310424,7/13/2016 12:26,1,1,72.83,75.27,85.75,79,0,0,0,0,0,55,71,68,1,1468437960,71.5
3567,411147,310425,7/13/2016 12:27,1,1,73.92,75.58,85.63,79,0,0,0,0,0,55,71,68,1,1468438020,71.55
3568,411148,310426,7/13/2016 12:28,1,1,74.43,75.55,85.52,79,0,0,0,0,0,55,71,68,1,1468438080,71.58
3569,411149,310427,7/13/2016 12:29,1,1,74.94,75.76,85.41,79,0,0,0,0,0,55,71,68,1,1468438140,71.64
3570,411150,310664,7/13/2016 12:30,1,1,75.33,75.97,85.42,79,0,0,0,0,0,55,71,68,1,1468438200,71.66
3571,411151,310428,7/13/2016 12:31,1,1,75.56,76.01,85.34,79,0,0,0,0,0,55,71,68,1,1468438260,71.72
3572,411152,310429,7/13/2016 12:32,1,1,75.79,76.16,85.25,79,0,0,0,0,0,55,71,68,1,1468438320,71.76
3573,411153,310654,7/13/2016 12:33,1,1,76.0,76.3,85.29,79,1,0,0,0,0,55,71,68,1,1468438380,71.82
3574,411154,293177,7/13/2016 12:34,1,1,72.57,76.39,85.34,79,1,0,0,0,0,55,71,68,0,1468438440,71.9
3575,411155,300163,7/13/2016 12:35,1,1,64.69,76.04,85.44,79,1,0,0,0,0,55,71,68,0,1468438500,71.96
3576,411156,300164,7/13/2016 12:36,1,1,63.28,75.61,85.54,79,1,0,0,0,0,55,71,68,0,1468438560,72.0
3577,411157,300165,7/13/2016 12:37,1,1,62.79,75.27,85.69,79,1,0,0,0,0,55,71,68,0,1468438620,72.0
3578,411158,300166,7/13/2016 12:38,1,1,62.52,74.97,85.85,79,1,0,0,0,0,55,71,68,0,1468438680,72.0
3579,411159,300167,7/13/2016 12:39,1,1,62.52,74.97,85.85,79,1,0,0,0,0,55,71,68,0,1468438740,72.0
3580,411160,300168,7/13/2016 12:40,1,1,62.52,74.97,85.85,79,1,0,0,0,0,55,71,68,0,1468438800,72.0
3581,411161,300169,7/13/2016 12:41,1,1,61.95,74.53,86.08,79,1,0,0,0,0,55,71,68,0,1468438860,71.92
3582,411162,300170,7/13/2016 12:42,1,1,61.98,74.53,86.11,79,1,0,0,0,0,55,71,68,0,1468438920,71.89
3583,411163,300171,7/13/2016 12:43,1,1,61.99,74.47,86.12,79,1,0,0,0,0,55,71,68,0,1468438980,71.85
3584,411164,300172,7/13/2016 12:44,1,1,61.98,74.46,86.3,79,1,0,0,0,0,55,71,68,0,1468439040,71.8
3585,411165,300173,7/13/2016 12:45,1,1,61.91,74.28,86.2,79,1,0,0,0,0,55,71,68,0,1468439100,71.75
3586,411166,300174,7/13/2016 12:46,1,1,61.85,74.32,86.23,79,1,0,0,0,0,55,71,68,0,1468439160,71.72
3587,411167,300175,7/13/2016 12:47,1,1,61.81,74.22,86.13,79,1,0,0,0,0,55,71,68,0,1468439220,71.69
3588,411168,300176,7/13/2016 12:48,1,1,61.63,74.02,86.04,79,1,0,0,0,0,55,71,68,0,1468439280,71.65
3589,411169,300177,7/13/2016 12:49,1,1,61.6,73.96,86.07,79,1,0,0,0,0,55,71,68,0,1468439340,71.61
3590,411170,300178,7/13/2016 12:50,1,1,61.66,73.95,86.04,79,1,0,0,0,0,55,71,68,0,1468439400,71.55
3591,411171,300179,7/13/2016 12:51,1,1,61.51,73.92,86.06,79,1,0,0,0,0,55,71,68,0,1468439460,71.51
3592,411172,298516,7/13/2016 12:52,1,1,62.36,74.0,86.19,79,0,0,0,0,0,55,71,68,1,1468439520,71.48
3593,411173,297951,7/13/2016 12:53,1,1,67.22,74.0,86.19,79,0,0,0,0,0,55,71,68,1,1468439580,71.45
3594,411174,293314,7/13/2016 12:54,1,1,68.98,74.23,86.1,79,0,0,0,0,0,55,71,68,1,1468439640,71.47
3595,411175,290595,7/13/2016 12:55,1,1,68.72,74.59,86.07,79,0,0,0,0,0,55,71,68,1,1468439700,71.49
3596,411176,310430,7/13/2016 12:56,1,1,69.41,74.95,86.11,79,0,0,0,0,0,55,71,68,1,1468439760,71.51
3597,411177,310431,7/13/2016 12:57,1,1,70.33,75.24,85.97,79,0,0,0,0,0,55,71,68,1,1468439820,71.55
3598,411178,310432,7/13/2016 12:58,1,1,71.19,75.52,85.99,79,0,0,0,0,0,55,71,68,1,1468439880,71.58
3599,411179,310433,7/13/2016 12:59,1,1,72.15,75.84,86.05,79,0,0,0,0,0,55,71,68,1,1468439940,71.61
3600,411180,310665,7/13/2016 13:00,1,1,72.94,75.92,86.05,79,0,0,0,0,0,55,71,68,1,1468440000,71.66
3601,411181,310434,7/13/2016 13:01,1,1,73.76,76.07,86.02,79,0,0,0,0,0,55,71,68,1,1468440060,71.69
3602,411182,310435,7/13/2016 13:02,1,1,74.38,76.21,86.01,79,0,0,0,0,0,55,71,68,1,1468440120,71.75
3603,411183,310436,7/13/2016 13:03,1,1,74.88,76.32,85.91,79,0,0,0,0,0,55,71,68,1,1468440180,71.79
3604,411184,293178,7/13/2016 13:04,1,1,74.26,76.34,85.88,79,1,0,0,0,0,55,71,68,0,1468440240,71.86
3605,411185,300180,7/13/2016 13:05,1,1,66.13,76.19,85.98,79,1,0,0,0,0,55,71,68,0,1468440300,71.94
3606,411186,300181,7/13/2016 13:06,1,1,63.83,75.85,85.98,79,1,0,0,0,0,55,71,68,0,1468440360,71.97
3607,411187,300182,7/13/2016 13:07,1,1,63.2,75.57,86.06,79,1,0,0,0,0,55,71,68,0,1468440420,72.0
3608,411188,300183,7/13/2016 13:08,1,1,62.91,75.3,86.15,79,1,0,0,0,0,55,71,68,0,1468440480,72.0
3609,411189,300184,7/13/2016 13:09,1,1,62.69,75.01,86.08,79,1,0,0,0,0,55,71,68,0,1468440540,71.99
3610,411190,300185,7/13/2016 13:10,1,1,62.55,74.83,86.09,79,1,0,0,0,0,55,71,68,0,1468440600,71.97
3611,411191,300186,7/13/2016 13:11,1,1,62.4,74.65,86.15,79,1,0,0,0,0,55,71,68,0,1468440660,71.93
3612,411192,300187,7/13/2016 13:12,1,1,62.22,74.55,86.18,79,1,0,0,0,0,55,71,68,0,1468440720,71.89
3613,411193,300188,7/13/2016 13:13,1,1,62.2,74.58,86.22,79,1,0,0,0,0,55,71,68,0,1468440780,71.86
3614,411194,300189,7/13/2016 13:14,1,1,62.2,74.47,86.3,79,1,0,0,0,0,55,71,68,0,1468440840,71.84
3615,411195,300190,7/13/2016 13:15,1,1,62.09,74.41,86.35,79,1,0,0,0,0,55,71,68,0,1468440900,71.79
3616,411196,300191,7/13/2016 13:16,1,1,62.04,74.45,86.4,79,1,0,0,0,0,55,71,68,0,1468440960,71.75
3617,411197,300192,7/13/2016 13:17,1,1,61.9,74.31,86.4,79,1,0,0,0,0,55,71,68,0,1468441020,71.72
3618,411198,300193,7/13/2016 13:18,1,1,61.84,74.17,86.28,79,1,0,0,0,0,55,71,68,0,1468441080,71.69
3619,411199,300194,7/13/2016 13:19,1,1,61.89,74.19,86.21,79,1,0,0,0,0,55,71,68,0,1468441140,71.65
3620,411200,300195,7/13/2016 13:20,1,1,61.8,74.22,86.13,79,1,0,0,0,0,55,71,68,0,1468441200,71.61
3621,411201,300196,7/13/2016 13:21,1,1,61.97,74.32,86.31,79,1,0,0,0,0,55,71,68,0,1468441260,71.58
3622,411202,300197,7/13/2016 13:22,1,1,62.06,74.49,86.32,79,1,0,0,0,0,55,71,68,0,1468441320,71.55
3623,411203,300198,7/13/2016 13:23,1,1,62.16,74.55,86.53,79,1,0,0,0,0,55,71,68,0,1468441380,71.52
3624,411204,303067,7/13/2016 13:24,1,1,62.14,74.55,86.6,0,1,0,0,0,0,55,71,68,0,1468441440,71.52
3625,411205,303068,7/13/2016 13:25,1,1,62.21,74.6,86.77,0,1,0,0,0,0,55,71,68,0,1468441500,71.5
3626,411206,303069,7/13/2016 13:26,1,1,62.72,74.47,86.69,0,0,0,0,0,0,55,71,68,1,1468441560,71.5
3627,411207,303070,7/13/2016 13:27,1,1,67.55,74.45,86.54,0,0,0,0,0,0,55,71,68,1,1468441620,71.49
3628,411208,294578,7/13/2016 13:28,1,1,69.48,74.68,86.37,0,0,0,0,0,0,55,71,68,1,1468441680,71.52
3629,411209,290232,7/13/2016 13:29,1,1,69.11,75.1,86.27,0,0,0,0,0,0,55,71,68,1,1468441740,71.56
3630,411210,310666,7/13/2016 13:30,1,1,69.79,75.65,86.23,0,0,0,0,0,0,55,71,68,1,1468441800,71.61
3631,411211,310667,7/13/2016 13:31,1,1,70.57,75.98,86.31,0,0,0,0,0,0,55,71,68,1,1468441860,71.65
3632,411212,310437,7/13/2016 13:32,1,1,71.37,76.15,86.48,0,0,0,0,0,0,55,71,68,1,1468441920,71.69
3633,411213,310668,7/13/2016 13:33,1,1,72.2,76.34,86.58,0,0,0,0,0,0,55,71,68,1,1468441980,71.75
3634,411214,310655,7/13/2016 13:34,1,1,72.98,76.37,86.54,0,1,0,0,0,0,55,71,68,1,1468442040,71.81
3635,411215,293736,7/13/2016 13:35,1,1,70.57,76.38,86.63,0,1,0,0,0,0,55,71,68,0,1468442100,71.91
3636,411216,303071,7/13/2016 13:36,1,1,65.21,76.19,86.72,0,1,0,0,0,0,55,71,68,0,1468442160,72.0
3637,411217,303072,7/13/2016 13:37,1,1,64.07,75.99,86.76,0,1,0,0,0,0,55,71,68,0,1468442220,72.05
3638,411218,303073,7/13/2016 13:38,1,1,63.63,75.65,86.69,0,1,0,0,0,0,55,71,68,0,1468442280,72.08
3639,411219,303074,7/13/2016 13:39,1,1,63.43,75.48,86.57,0,1,0,0,0,0,55,71,68,0,1468442340,72.08
3640,411220,303075,7/13/2016 13:40,1,1,63.34,75.36,86.62,0,1,0,0,0,0,55,71,68,0,1468442400,72.08
3641,411221,303076,7/13/2016 13:41,1,1,63.19,75.16,86.5,0,1,0,0,0,0,55,71,68,0,1468442460,72.08
3642,411222,303077,7/13/2016 13:42,1,1,63.05,74.99,86.4,0,1,0,0,0,0,55,71,68,0,1468442520,72.08
3643,411223,303078,7/13/2016 13:43,1,1,62.99,74.94,86.35,0,1,0,0,0,0,55,71,68,0,1468442580,72.06
3644,411224,303079,7/13/2016 13:44,1,1,63.0,74.9,86.47,0,1,0,0,0,0,55,71,68,0,1468442640,72.04
3645,411225,303080,7/13/2016 13:45,1,1,62.94,74.94,86.48,0,1,0,0,0,0,55,71,68,0,1468442700,72.01
3646,411226,303081,7/13/2016 13:46,1,1,62.94,74.88,86.71,0,1,0,0,0,0,55,71,68,0,1468442760,71.97
3647,411227,303082,7/13/2016 13:47,1,1,62.88,74.9,86.85,0,1,0,0,0,0,55,71,68,0,1468442820,71.94
3648,411228,303083,7/13/2016 13:48,1,1,63.01,75.13,86.99,0,1,0,0,0,0,55,71,68,0,1468442880,71.91
3649,411229,303084,7/13/2016 13:49,1,1,62.78,74.99,87.14,0,1,0,0,0,0,55,71,68,0,1468442940,71.89
3650,411230,303085,7/13/2016 13:50,1,1,62.82,74.9,87.19,0,1,0,0,0,0,55,71,68,0,1468443000,71.85
3651,411231,303086,7/13/2016 13:51,1,1,62.66,74.83,87.21,0,1,0,0,0,0,55,71,68,0,1468443060,71.8
3652,411232,303087,7/13/2016 13:52,1,1,62.64,74.83,87.28,0,1,0,0,0,0,55,71,68,0,1468443120,71.77
3653,411233,303088,7/13/2016 13:53,1,1,62.61,74.81,87.2,0,1,0,0,0,0,55,71,68,0,1468443180,71.76
3654,411234,303089,7/13/2016 13:54,1,1,62.5,74.67,87.24,0,1,0,0,0,0,55,71,68,0,1468443240,71.73
3655,411235,303090,7/13/2016 13:55,1,1,62.48,74.72,87.2,0,1,0,0,0,0,55,71,68,0,1468443300,71.72
3656,411236,303091,7/13/2016 13:56,1,1,62.4,74.69,87.05,0,1,0,0,0,0,55,71,68,0,1468443360,71.69
3657,411237,303092,7/13/2016 13:57,1,1,62.37,74.68,87.04,0,1,0,0,0,0,55,71,68,0,1468443420,71.65
3658,411238,303093,7/13/2016 13:58,1,1,62.41,74.74,87.05,0,1,0,0,0,0,55,71,68,0,1468443480,71.64
3659,411239,303094,7/13/2016 13:59,1,1,62.47,74.64,87.02,0,1,0,0,0,0,55,71,68,0,1468443540,71.61
3660,411240,303095,7/13/2016 14:00,1,1,62.35,74.55,86.77,0,1,0,0,0,0,55,71,68,0,1468443600,71.58
3661,411241,303096,7/13/2016 14:01,1,1,62.25,74.52,86.56,0,1,0,0,0,0,55,71,68,0,1468443660,71.56
3662,411242,303097,7/13/2016 14:02,1,1,62.26,74.53,86.44,0,1,0,0,0,0,55,71,68,0,1468443720,71.55
3663,411243,303098,7/13/2016 14:03,1,1,62.21,74.47,86.25,0,1,0,0,0,0,55,71,68,0,1468443780,71.52
3664,411244,303099,7/13/2016 14:04,1,1,62.11,74.31,86.26,0,1,0,0,0,0,55,71,68,0,1468443840,71.5
3665,411245,303100,7/13/2016 14:05,1,1,64.12,74.47,86.25,0,0,0,0,0,0,55,71,68,1,1468443900,71.48
3666,411246,303101,7/13/2016 14:06,1,1,67.98,74.61,86.13,0,0,0,0,0,0,55,71,68,1,1468443960,71.49
3667,411247,293737,7/13/2016 14:07,1,1,68.96,74.79,85.96,0,0,0,0,0,0,55,71,68,1,1468444020,71.52
3668,411248,290233,7/13/2016 14:08,1,1,68.84,75.23,85.82,0,0,0,0,0,0,55,71,68,1,1468444080,71.55
3669,411249,310438,7/13/2016 14:09,1,1,69.39,75.56,85.8,0,0,0,0,0,0,55,71,68,1,1468444140,71.6
3670,411250,310669,7/13/2016 14:10,1,1,70.17,75.96,85.9,0,0,0,0,0,0,55,71,68,1,1468444200,71.65
3671,411251,310670,7/13/2016 14:11,1,1,70.9,76.18,85.99,0,0,0,0,0,0,55,71,68,1,1468444260,71.69
3672,411252,310439,7/13/2016 14:12,1,1,71.44,76.33,86.06,0,0,0,0,0,0,55,71,68,1,1468444320,71.75
3673,411253,310671,7/13/2016 14:13,1,1,71.98,76.39,85.99,0,0,0,0,0,0,55,71,68,1,1468444380,71.8
3674,411254,293738,7/13/2016 14:14,1,1,71.99,76.46,86.01,0,1,0,0,0,0,55,71,68,0,1468444440,71.86
3675,411255,303102,7/13/2016 14:15,1,1,65.78,76.21,86.09,0,1,0,0,0,0,55,71,68,0,1468444500,71.94
3676,411256,303103,7/13/2016 14:16,1,1,64.06,75.91,86.36,0,1,0,0,0,0,55,71,68,0,1468444560,71.94
3677,411257,303104,7/13/2016 14:17,1,1,63.41,75.61,86.48,0,1,0,0,0,0,55,71,68,0,1468444620,71.96
3678,411258,303105,7/13/2016 14:18,1,1,63.21,75.42,86.62,0,1,0,0,0,0,55,71,68,0,1468444680,71.97
3679,411259,303106,7/13/2016 14:19,1,1,63.13,75.33,86.7,0,1,0,0,0,0,55,71,68,0,1468444740,71.97
3680,411260,303107,7/13/2016 14:20,1,1,62.98,75.09,86.75,0,1,0,0,0,0,55,71,68,0,1468444800,71.97
3681,411261,303108,7/13/2016 14:21,1,1,62.91,75.01,86.92,0,1,0,0,0,0,55,71,68,0,1468444860,71.97
3682,411262,303109,7/13/2016 14:22,1,1,62.8,74.89,86.84,0,1,0,0,0,0,55,71,68,0,1468444920,71.95
3683,411263,303110,7/13/2016 14:23,1,1,62.68,74.82,87.04,0,1,0,0,0,0,55,71,68,0,1468444980,71.94
3684,411264,303111,7/13/2016 14:24,1,1,62.52,74.7,87.15,0,1,0,0,0,0,55,71,68,0,1468445040,71.91
3685,411265,303112,7/13/2016 14:25,1,1,62.41,74.61,87.26,0,1,0,0,0,0,55,71,68,0,1468445100,71.89
3686,411266,303113,7/13/2016 14:26,1,1,62.33,74.49,87.26,0,1,0,0,0,0,55,71,68,0,1468445160,71.84
3687,411267,303114,7/13/2016 14:27,1,1,62.23,74.4,87.31,0,1,0,0,0,0,55,71,68,0,1468445220,71.81
3688,411268,303115,7/13/2016 14:28,1,1,62.04,74.4,87.25,0,1,0,0,0,0,55,71,68,0,1468445280,71.79
3689,411269,303116,7/13/2016 14:29,1,1,62.07,74.46,87.22,0,1,0,0,0,0,55,71,68,0,1468445340,71.76
3690,411270,303117,7/13/2016 14:30,1,1,61.92,74.42,87.34,0,1,0,0,0,0,55,71,68,0,1468445400,71.75
3691,411271,303118,7/13/2016 14:31,1,1,61.94,74.42,87.34,0,1,0,0,0,0,55,71,68,0,1468445460,71.72
3692,411272,303119,7/13/2016 14:32,1,1,61.91,74.42,87.49,0,1,0,0,0,0,55,71,68,0,1468445520,71.69
3693,411273,303120,7/13/2016 14:33,1,1,61.8,74.32,87.64,0,1,0,0,0,0,55,71,68,0,1468445580,71.66
3694,411274,303121,7/13/2016 14:34,1,1,61.76,74.3,87.68,0,1,0,0,0,0,55,71,68,0,1468445640,71.63
3695,411275,303122,7/13/2016 14:35,1,1,61.75,74.29,87.84,0,1,0,0,0,0,55,71,68,0,1468445700,71.59
3696,411276,303123,7/13/2016 14:36,1,1,61.6,74.21,87.72,0,1,0,0,0,0,55,71,68,0,1468445760,71.56
3697,411277,303124,7/13/2016 14:37,1,1,61.47,74.2,87.69,0,1,0,0,0,0,55,71,68,0,1468445820,71.55
3698,411278,303125,7/13/2016 14:38,1,1,61.54,74.3,87.65,0,1,0,0,0,0,55,71,68,0,1468445880,71.52
3699,411279,303126,7/13/2016 14:39,1,1,61.38,74.23,87.64,0,1,0,0,0,0,55,71,68,0,1468445940,71.5
3700,411280,303127,7/13/2016 14:40,1,1,62.0,74.26,87.63,0,0,0,0,0,0,55,71,68,1,1468446000,71.49
3701,411281,303128,7/13/2016 14:41,1,1,66.82,74.21,87.7,0,0,0,0,0,0,55,71,68,1,1468446060,71.47
3702,411282,294579,7/13/2016 14:42,1,1,68.43,74.41,87.54,0,0,0,0,0,0,55,71,68,1,1468446120,71.5
3703,411283,290234,7/13/2016 14:43,1,1,68.04,74.74,87.23,0,0,0,0,0,0,55,71,68,1,1468446180,71.54
3704,411284,310440,7/13/2016 14:44,1,1,68.62,75.06,87.13,0,0,0,0,0,0,55,71,68,1,1468446240,71.58
3705,411285,310672,7/13/2016 14:45,1,1,69.22,75.31,87.17,0,0,0,0,0,0,55,71,68,1,1468446300,71.59
3706,411286,310673,7/13/2016 14:46,1,1,69.72,75.39,87.06,0,0,0,0,0,0,55,71,68,1,1468446360,71.61
3707,411287,310441,7/13/2016 14:47,1,1,70.32,75.44,86.9,0,0,0,0,0,0,55,71,68,1,1468446420,71.66
3708,411288,310442,7/13/2016 14:48,1,1,70.82,75.53,86.71,0,0,0,0,0,0,55,71,68,1,1468446480,71.69
3709,411289,310443,7/13/2016 14:49,1,1,71.41,75.66,86.53,0,0,0,0,0,0,55,71,68,1,1468446540,71.75
3710,411290,310444,7/13/2016 14:50,1,1,71.85,75.66,86.38,0,0,0,0,0,0,55,71,68,1,1468446600,71.79
3711,411291,293739,7/13/2016 14:51,1,1,71.54,75.73,86.24,0,1,0,0,0,0,55,71,68,0,1468446660,71.85
3712,411292,303129,7/13/2016 14:52,1,1,64.73,75.51,86.18,0,1,0,0,0,0,55,71,68,0,1468446720,71.91
