Date,Hillside OAT [F],Main Meter [kW],Boiler Gas [kBtu/hr]
2/1/2012 0:05,99.67,18.52,177.31
2/1/2012 1:05,98.18,11.86,97.66
2/1/2012 2:05,97.08,13.87,130.03
2/1/2012 3:05,96.08,14.24,154.75
2/1/2012 4:05,95.61,19.99,136.52
2/1/2012 5:05,94.91,15.86,1259.27
2/1/2012 6:05,93.23,13.62,2423.25
2/1/2012 7:05,92.45,17.61,2438.42
2/1/2012 8:05,91.47,17.12,267.65
2/1/2012 9:05,90.78,24.19,188.61
